Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Jj.Dunbar,Rival,Polar Ice,Minty Fresh,Solar,50.4,765,52,0.516,0.500,26,26,17493,10540,6953,48,27,63,124,38.7%,340.6,205.2,135.4,0.93,0.53,1.23,2.41,336.4,202.7,133.7,0.92,0.52,1.21,2.38,125,120,2.43,2.34,2.40,2.31
,,,Nizzlepls,Rival,Pale Tides,Seas Despair,Solar,49.9,917,59,0.583,0.559,33,26,21171,11480,9691,47,34,73,143,32.9%,343.8,186.4,157.4,0.76,0.55,1.19,2.32,358.8,194.6,164.3,0.80,0.58,1.24,2.42,153,123,2.48,2.00,2.59,2.08
,,,Johkev,Rival,"Pale Tides
Paladins","Seas Despair
Dungeons And Double Taps",Solar,49.9,847,56,0.564,0.518,29,27,19442,10890,8552,36,31,86,144,25.0%,341.9,191.5,150.4,0.63,0.55,1.51,2.53,347.2,194.5,152.7,0.64,0.55,1.54,2.57,135,114,2.37,2.00,2.41,2.04
,,,Sabre,Rival,Taipans,The Serpents,Solar,49.8,944,63,0.454,0.429,27,36,22744,12640,10104,45,34,101,139,32.4%,358.8,199.4,159.4,0.71,0.54,1.59,2.19,361.0,200.6,160.4,0.71,0.54,1.60,2.21,133,150,2.10,2.37,2.11,2.38
,,,Scias,Rival,Horus,Pantheon,Lunar,49.6,780,50,0.407,0.420,21,29,17293,9230,8063,32,33,62,128,25.0%,330.2,176.2,154.0,0.61,0.63,1.18,2.44,345.9,184.6,161.3,0.64,0.66,1.24,2.56,111,141,2.12,2.69,2.22,2.82
,,,Derrrrrrrrp,Rival,Blizzards,Storm,Solar,48.4,930,62,0.515,0.565,35,27,20496,11610,8886,48,38,69,146,32.9%,328.2,185.9,142.3,0.77,0.61,1.10,2.34,330.6,187.3,143.3,0.77,0.61,1.11,2.35,156,150,2.50,2.40,2.52,2.42
,,,Thunda Esq,Rival,Ultraviolet,The Wavelengths,Lunar,45.7,754,52,0.494,0.442,23,29,16638,9200,7438,43,23,50,125,34.4%,328.6,181.7,146.9,0.85,0.45,0.99,2.47,320.0,176.9,143.0,0.83,0.44,0.96,2.40,122,124,2.41,2.45,2.35,2.38
,,,Tragic Event,Rival,Mozza Marauders,Italian Battalion,Lunar,45.6,718,49,0.513,0.531,26,23,14651,8440,6211,32,36,47,109,29.4%,303.9,175.1,128.8,0.66,0.75,0.97,2.26,299.0,172.2,126.8,0.65,0.73,0.96,2.22,128,124,2.66,2.57,2.61,2.53
,,,Hcalno_250,Rival,"Ultraviolet
Ocelots","The Wavelengths
The Jungle",Lunar,45.6,178,12,0.585,0.667,8,4,4175,2390,1785,11,4,16,29,37.9%,349.3,200.0,149.4,0.92,0.33,1.34,2.43,347.9,199.2,148.8,0.92,0.33,1.33,2.42,30,24,2.51,2.01,2.50,2.00
,,,Slycooperd3Mis3,Rival,Kinetic,Energy,Solar,45.5,999,63,0.605,0.651,41,22,21941,12530,9411,44,37,93,163,27.0%,327.1,186.8,140.3,0.66,0.55,1.39,2.43,348.3,198.9,149.4,0.70,0.59,1.48,2.59,168,127,2.50,1.89,2.67,2.02
,,,Halfiehour,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,45.1,394,27,0.458,0.481,13,14,8728,4880,3848,22,9,30,73,30.1%,329.9,184.5,145.5,0.83,0.34,1.13,2.76,323.3,180.7,142.5,0.81,0.33,1.11,2.70,50,56,1.89,2.12,1.85,2.07
,,,Jojomojo13,Rival,Chromium,Metal,Solar,45.0,700,52,0.355,0.385,20,32,16170,8500,7670,26,21,74,115,22.6%,344.0,180.8,163.2,0.55,0.45,1.57,2.45,311.0,163.5,147.5,0.50,0.40,1.42,2.21,81,120,1.72,2.55,1.56,2.31
,,,Daturquoisorang,Rival,"Snicker Doobles
Surge","The Bakery
Electric Mayhem",Lunar,45.0,849,53,0.455,0.472,25,28,18677,10880,7797,46,28,70,138,33.3%,327.6,190.9,136.8,0.81,0.49,1.23,2.42,352.4,205.3,147.1,0.87,0.53,1.32,2.60,131,147,2.30,2.58,2.47,2.77
,,,Shewasntready,Rival,Bowheads,Whale Defense,Solar,44.8,880,60,0.548,0.583,35,25,17915,9610,8305,34,43,54,136,25.0%,303.2,162.6,140.6,0.58,0.73,0.91,2.30,298.6,160.2,138.4,0.57,0.72,0.90,2.27,159,141,2.69,2.39,2.65,2.35
,,,Nahzey,Rival,Anubis,The Gods,Lunar,44.4,950,64,0.500,0.438,28,36,20123,11050,9073,43,33,69,165,26.1%,315.5,173.2,142.2,0.67,0.52,1.08,2.59,314.4,172.7,141.8,0.67,0.52,1.08,2.58,133,133,2.09,2.09,2.08,2.08
,,,Xblaniac,Rival,Polaris,The Cosmos,Lunar,44.3,791,51,0.385,0.333,17,34,17726,9470,8256,35,27,68,122,28.7%,333.8,178.3,155.4,0.66,0.51,1.28,2.30,347.6,185.7,161.9,0.69,0.53,1.33,2.39,97,132,1.83,2.49,1.90,2.59
,,,Thenoobishlord,Rival,"Snicker Doobles
Anubis","The Bakery
The Gods",Lunar,44.1,571,35,0.631,0.657,23,12,11327,6510,4817,17,34,46,81,21.0%,295.4,169.8,125.6,0.44,0.89,1.20,2.11,323.6,186.0,137.6,0.49,0.97,1.31,2.31,98,69,2.56,1.80,2.80,1.97
,,,Tasty,Rival,Fangtooths,The Abyss,Lunar,44.1,510,36,0.530,0.556,20,16,11266,6390,4876,30,16,36,79,38.0%,329.0,186.6,142.4,0.88,0.47,1.05,2.31,312.9,177.5,135.4,0.83,0.44,1.00,2.19,79,73,2.31,2.13,2.19,2.03
,,,Shoddywolfman-,Rival,Anubis,The Gods,Lunar,43.7,779,52,0.486,0.423,22,30,17158,9290,7868,25,28,82,129,19.4%,328.0,177.6,150.4,0.48,0.54,1.57,2.47,330.0,178.7,151.3,0.48,0.54,1.58,2.48,105,109,2.01,2.08,2.02,2.10
,,,Sleepzey,Rival,"Wolf Spiders
Raisin Racket","Eight Legged Freaks
Snack Syndicate",Lunar,43.0,473,31,0.455,0.452,14,17,9842,5510,4332,19,16,39,86,22.1%,309.9,173.5,136.4,0.60,0.50,1.23,2.71,317.5,177.7,139.7,0.61,0.52,1.26,2.77,64,72,2.02,2.27,2.06,2.32
,,,Satella.,Rival,Chromium,Metal,Solar,43.0,176,13,0.281,0.308,4,9,4587,2480,2107,11,4,20,18,61.1%,388.2,209.9,178.3,0.93,0.34,1.69,1.52,352.8,190.8,162.1,0.85,0.31,1.54,1.38,23,41,1.95,3.47,1.77,3.15
,,,Vega,Rival,Hammerheads,Shark Attack,Lunar,42.6,824,56,0.625,0.607,34,22,17754,10670,7084,52,21,60,142,36.6%,320.9,192.9,128.0,0.94,0.38,1.08,2.57,317.0,190.5,126.5,0.93,0.38,1.07,2.54,141,101,2.55,1.83,2.52,1.80
,,,Pre Dude,Rival,Wind,The Elements,Solar,41.5,336,21,0.531,0.571,12,9,7438,3960,3478,16,12,26,46,34.8%,329.7,175.5,154.2,0.71,0.53,1.15,2.04,354.2,188.6,165.6,0.76,0.57,1.24,2.19,51,47,2.26,2.08,2.43,2.24
,,,Djras1996,Rival,Taipans,The Serpents,Solar,40.9,775,51,0.399,0.333,17,34,18419,10430,7989,40,17,89,113,35.4%,354.0,200.4,153.5,0.77,0.33,1.71,2.17,361.2,204.5,156.6,0.78,0.33,1.75,2.22,101,132,1.94,2.54,1.98,2.59
,,,Dread.,Rival,"Wolf Spiders
Horus","Eight Legged Freaks
Pantheon",Lunar,40.6,533,33,0.462,0.485,16,17,11250,6380,4870,28,14,39,93,30.1%,314.3,178.3,136.1,0.78,0.39,1.09,2.60,340.9,193.3,147.6,0.85,0.42,1.18,2.82,77,85,2.15,2.38,2.33,2.58
,,,Soulxnz,Rival,Swiss Swindlers,Cheese Guild,Solar,40.6,442,31,0.439,0.484,15,16,9055,5130,3925,20,14,33,78,25.6%,305.1,172.9,132.3,0.67,0.47,1.11,2.63,292.1,165.5,126.6,0.65,0.45,1.06,2.52,65,76,2.19,2.56,2.10,2.45
,,,Hav0C,Rival,Leshy,The Forest,Lunar,39.7,476,33,0.589,0.697,23,10,10087,5640,4447,26,16,31,69,37.7%,315.6,176.5,139.1,0.81,0.50,0.97,2.16,305.7,170.9,134.8,0.79,0.48,0.94,2.09,82,65,2.57,2.03,2.48,1.97
,,,Suckiest Sucker,Rival,Carrots,The Garden,Solar,39.5,717,51,0.406,0.392,20,31,14684,8510,6174,40,21,45,121,33.1%,305.0,176.8,128.2,0.83,0.44,0.93,2.51,287.9,166.9,121.1,0.78,0.41,0.88,2.37,107,136,2.22,2.82,2.10,2.67
,,,Dizzle,Rival,Polaris,The Cosmos,Lunar,39.5,368,23,0.270,0.174,4,19,7837,4620,3217,17,14,34,52,32.7%,317.2,187.0,130.2,0.69,0.57,1.38,2.10,340.7,200.9,139.9,0.74,0.61,1.48,2.26,44,82,1.78,3.32,1.91,3.57
,,,Rinuku,Rival,Snicker Doobles,The Bakery,Lunar,39.0,66,4,0.349,0.000,0,4,1479,730,749,1,3,8,8,12.5%,333.7,164.7,169.0,0.23,0.68,1.81,1.81,369.8,182.5,187.3,0.25,0.75,2.00,2.00,8,12,1.81,2.71,2.00,3.00
,,,Partyshark.,Rival,Wind,The Elements,Solar,38.2,62,4,0.742,0.750,3,1,1299,640,659,3,2,3,9,33.3%,312.0,153.7,158.3,0.72,0.48,0.72,2.16,324.8,160.0,164.8,0.75,0.50,0.75,2.25,12,6,2.88,1.44,3.00,1.50
,,,Moist_Games,Rival,Fangtooths,The Abyss,Lunar,38.1,790,57,0.553,0.561,32,25,17145,9330,7815,36,23,68,118,30.5%,323.2,175.9,147.3,0.68,0.43,1.28,2.22,300.8,163.7,137.1,0.63,0.40,1.19,2.07,122,106,2.30,2.00,2.14,1.86
,,,Redfire0817,Rival,Raisin Racket,Snack Syndicate,Lunar,37.4,862,56,0.326,0.321,18,38,18818,9940,8878,35,26,78,124,28.2%,325.1,171.7,153.4,0.60,0.45,1.35,2.14,336.0,177.5,158.5,0.63,0.46,1.39,2.21,99,159,1.71,2.75,1.77,2.84
,,,Coop,Rival,"Polar Bears
Chromium","The Bear Den
Metal",Lunar,37.0,338,24,0.455,0.583,14,10,6361,3610,2751,13,14,21,56,23.2%,280.3,159.1,121.2,0.57,0.62,0.93,2.47,265.0,150.4,114.6,0.54,0.58,0.88,2.33,49,55,2.16,2.42,2.04,2.29
,,,The Instigant,Rival,Polar Ice,Minty Fresh,Solar,36.9,867,59,0.483,0.475,28,31,18203,9660,8543,29,35,77,116,25.0%,312.7,165.9,146.8,0.50,0.60,1.32,1.99,308.5,163.7,144.8,0.49,0.59,1.31,1.97,135,141,2.32,2.42,2.29,2.39
,,,Blun,Rival,Bowheads,Whale Defense,Solar,36.0,182,12,0.389,0.250,3,9,3828,1960,1868,7,6,14,26,26.9%,313.2,160.4,152.9,0.57,0.49,1.15,2.13,319.0,163.3,155.7,0.58,0.50,1.17,2.17,28,37,2.29,3.03,2.33,3.08
,,,Koala!,Rival,Polar Bears,The Bear Den,Lunar,36.0,355,24,0.469,0.500,12,12,7676,4600,3076,16,11,39,50,32.0%,322.0,193.0,129.0,0.67,0.46,1.64,2.10,319.8,191.7,128.2,0.67,0.46,1.63,2.08,46,50,1.93,2.10,1.92,2.08
,,,Beastky,Rival,Dalmatians,Puppy Paradise,Solar,35.9,171,11,0.333,0.273,3,8,3642,2150,1492,9,3,16,30,30.0%,317.2,187.3,129.9,0.78,0.26,1.39,2.61,331.1,195.5,135.6,0.82,0.27,1.45,2.73,19,30,1.65,2.61,1.73,2.73
,,,Xlmlt,Rival,Paladins,Dungeons And Double Taps,Solar,35.9,603,40,0.532,0.500,20,20,12651,7490,5161,34,15,48,94,36.2%,312.5,185.0,127.5,0.84,0.37,1.19,2.32,316.3,187.3,129.0,0.85,0.38,1.20,2.35,103,95,2.54,2.35,2.58,2.38
,,,Lucky Ducky,Rival,Ocelots,The Jungle,Solar,35.8,62,4,0.548,0.500,2,2,1222,730,492,3,1,5,13,23.1%,293.5,175.4,118.2,0.72,0.24,1.20,3.12,305.5,182.5,123.0,0.75,0.25,1.25,3.25,8,7,1.92,1.68,2.00,1.75
,,,Hisen,Rival,Mozza Marauders,Italian Battalion,Lunar,35.6,610,40,0.500,0.525,21,19,13021,7440,5581,29,19,55,84,34.5%,317.9,181.6,136.3,0.71,0.46,1.34,2.05,325.5,186.0,139.5,0.73,0.48,1.38,2.10,95,95,2.32,2.32,2.38,2.38
,,,Ttv_Nova_Ghostfy,Rival,"Scorpius
Phantoms","The Nexus
The Monster Mash",Lunar,35.5,532,34,0.302,0.324,11,23,10852,6250,4602,27,13,40,90,30.0%,303.8,175.0,128.8,0.76,0.36,1.12,2.52,319.2,183.8,135.4,0.79,0.38,1.18,2.65,60,103,1.68,2.88,1.76,3.03
,,,Levibullrush,Rival,Ultraviolet,The Wavelengths,Lunar,35.2,111,9,0.433,0.556,5,4,2503,1330,1173,6,3,9,13,46.2%,335.8,178.4,157.4,0.81,0.40,1.21,1.74,278.1,147.8,130.3,0.67,0.33,1.00,1.44,16,19,2.15,2.55,1.78,2.11
,,,Drprofessornoah,Rival,Fangtooths,The Abyss,Lunar,35.1,505,37,0.458,0.432,16,21,10589,5610,4979,23,12,38,81,28.4%,312.3,165.4,146.8,0.68,0.35,1.12,2.39,286.2,151.6,134.6,0.62,0.32,1.03,2.19,69,77,2.03,2.27,1.86,2.08
,,,Fryder,Rival,Wind,The Elements,Solar,34.5,788,53,0.483,0.472,25,28,17118,8810,8308,26,23,79,111,23.4%,323.5,166.5,157.0,0.49,0.43,1.49,2.10,323.0,166.2,156.8,0.49,0.43,1.49,2.09,108,113,2.04,2.14,2.04,2.13
,,,Velocifaptor,Rival,Paladins,Dungeons And Double Taps,Solar,33.8,343,26,0.545,0.462,12,14,6911,3410,3501,8,18,27,36,22.2%,300.1,148.1,152.0,0.35,0.78,1.17,1.56,265.8,131.2,134.7,0.31,0.69,1.04,1.38,54,48,2.34,2.08,2.08,1.85
,,,Struttrl,Rival,Swiss Swindlers,Cheese Guild,Solar,33.8,889,61,0.533,0.541,33,28,18762,10000,8762,34,34,77,105,32.4%,314.3,167.5,146.8,0.57,0.57,1.29,1.76,307.6,163.9,143.6,0.56,0.56,1.26,1.72,149,137,2.50,2.30,2.44,2.25
,,,Rednovaultimate,Rival,"Surge
Chromium
Raisin Racket","Electric Mayhem
Metal
Snack Syndicate",Lunar,33.7,194,12,0.402,0.417,5,7,4021,2320,1701,10,4,16,32,31.3%,308.7,178.1,130.6,0.77,0.31,1.23,2.46,335.1,193.3,141.8,0.83,0.33,1.33,2.67,23,30,1.77,2.30,1.92,2.50
,,,Ziggy.,Rival,Scorpius,The Nexus,Solar,33.6,541,39,0.275,0.282,11,28,10784,5320,5464,17,22,36,72,23.6%,296.9,146.5,150.4,0.47,0.61,0.99,1.98,276.5,136.4,140.1,0.44,0.56,0.92,1.85,68,124,1.87,3.41,1.74,3.18
,,,Zar235,Rival,Pale Tides,Seas Despair,Solar,33.3,219,15,0.429,0.400,6,9,4755,2770,1985,13,4,19,32,40.6%,323.4,188.4,135.0,0.88,0.27,1.29,2.18,317.0,184.7,132.3,0.87,0.27,1.27,2.13,36,43,2.45,2.92,2.40,2.87
,,,Brain,Rival,Taipans,The Serpents,Solar,33.0,580,40,0.496,0.450,18,22,11508,6660,4848,29,18,40,86,33.7%,295.5,171.0,124.5,0.74,0.46,1.03,2.21,287.7,166.5,121.2,0.73,0.45,1.00,2.15,86,87,2.21,2.23,2.15,2.18
,,,T Sant,Rival,Raisin Racket,Snack Syndicate,Lunar,32.8,821,53,0.338,0.321,17,36,18706,10390,8316,26,24,112,99,26.3%,339.3,188.5,150.9,0.47,0.44,2.03,1.80,352.9,196.0,156.9,0.49,0.45,2.11,1.87,89,139,1.61,2.52,1.68,2.62
,,,Astro,Rival,Dalmatians,Puppy Paradise,Solar,31.4,858,57,0.426,0.421,24,33,17154,9520,7634,39,26,62,122,32.0%,297.8,165.2,132.5,0.68,0.45,1.08,2.12,300.9,167.0,133.9,0.68,0.46,1.09,2.14,124,150,2.15,2.60,2.18,2.63
,,,Storm,Rival,"Chromium
Polaris
Ocelots","Metal
The Cosmos
The Jungle",Solar,30.8,510,34,0.317,0.265,9,25,9950,5600,4350,22,16,37,75,29.3%,290.6,163.5,127.0,0.64,0.47,1.08,2.19,292.6,164.7,127.9,0.65,0.47,1.09,2.21,66,107,1.93,3.12,1.94,3.15
,,,Vigil,Rival,"Ocelots
Hot Wings","The Jungle
Fifty-Fifty Pizzeria",Solar,30.6,409,29,0.448,0.483,14,15,7865,4300,3565,16,12,29,65,24.6%,286.4,156.6,129.8,0.58,0.44,1.06,2.37,271.2,148.3,122.9,0.55,0.41,1.00,2.24,54,62,1.97,2.26,1.86,2.14
,,,Ttv Shadowasders,Rival,Carrots,The Garden,Solar,30.3,517,36,0.399,0.389,14,22,9943,5280,4663,15,18,42,78,19.2%,286.4,152.1,134.3,0.43,0.52,1.21,2.25,276.2,146.7,129.5,0.42,0.50,1.17,2.17,74,96,2.13,2.77,2.06,2.67
,,,Anserem,Rival,"Blizzards
Cursed","Storm
Destined",Solar,30.1,161,10,0.450,0.400,4,6,2905,1510,1395,4,8,10,21,19.0%,268.7,139.7,129.0,0.37,0.74,0.93,1.94,290.5,151.0,139.5,0.40,0.80,1.00,2.10,21,24,1.94,2.22,2.10,2.40
,,,Squart,Rival,Polaris,The Cosmos,Lunar,29.9,835,52,0.328,0.250,13,39,17500,9820,7680,33,21,86,117,28.2%,312.1,175.2,137.0,0.59,0.37,1.53,2.09,336.5,188.8,147.7,0.63,0.40,1.65,2.25,98,156,1.75,2.78,1.88,3.00
,,,Going_Steddy,Rival,"Raisin Racket
Polaris","Snack Syndicate
The Cosmos",Lunar,29.7,628,40,0.373,0.400,16,24,13480,7400,6080,23,17,69,80,28.8%,319.7,175.5,144.2,0.55,0.40,1.64,1.90,337.0,185.0,152.0,0.58,0.43,1.73,2.00,73,103,1.73,2.44,1.83,2.58
,,,Pant,Rival,Surge,Electric Mayhem,Lunar,29.2,88,7,0.556,0.429,3,4,1584,780,804,4,3,2,13,30.8%,268.1,132.0,136.1,0.68,0.51,0.34,2.20,226.3,111.4,114.9,0.57,0.43,0.29,1.86,15,13,2.54,2.20,2.14,1.86
,,,Lynchmeister,Rival,Carrots,The Garden,Solar,28.9,419,29,0.465,0.414,12,17,8315,4350,3965,18,11,28,60,30.0%,295.6,154.6,140.9,0.64,0.39,1.00,2.13,286.7,150.0,136.7,0.62,0.38,0.97,2.07,63,69,2.24,2.45,2.17,2.38
,,,Rayneerl,Rival,Scorpius,The Nexus,Solar,28.8,647,48,0.214,0.229,11,37,13532,6640,6892,19,13,62,99,19.2%,311.5,152.8,158.6,0.44,0.30,1.43,2.28,281.9,138.3,143.6,0.40,0.27,1.29,2.06,65,148,1.50,3.41,1.35,3.08
,,,Frothty,Rival,Polaris,The Cosmos,Lunar,27.6,469,31,0.384,0.290,9,22,9951,5580,4371,15,15,56,53,28.3%,316.0,177.2,138.8,0.48,0.48,1.78,1.68,321.0,180.0,141.0,0.48,0.48,1.81,1.71,54,74,1.71,2.35,1.74,2.39
,,,Redline,Rival,Warrior Wasps,The Swarm,Solar,26.9,185,14,0.544,0.643,9,5,3664,1880,1784,7,4,14,28,25.0%,295.0,151.3,143.6,0.56,0.32,1.13,2.25,261.7,134.3,127.4,0.50,0.29,1.00,2.00,27,24,2.17,1.93,1.93,1.71
,,,Dr. Babies,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,26.1,346,24,0.397,0.458,11,13,6526,3280,3246,12,9,22,53,22.6%,280.9,141.2,139.7,0.52,0.39,0.95,2.28,271.9,136.7,135.3,0.50,0.38,0.92,2.21,40,53,1.72,2.28,1.67,2.21
,,,Laguna,Rival,Taipans,The Serpents,Solar,25.2,578,38,0.477,0.500,19,19,11831,6330,5501,20,13,58,78,25.6%,304.8,163.1,141.7,0.52,0.33,1.49,2.01,311.3,166.6,144.8,0.53,0.34,1.53,2.05,82,87,2.11,2.24,2.16,2.29
,,,Jshmn2008,Rival,Chromium,Metal,Solar,23.1,133,11,0.634,0.636,7,4,2808,1310,1498,5,4,10,11,45.5%,314.4,146.7,167.7,0.56,0.45,1.12,1.23,255.3,119.1,136.2,0.45,0.36,0.91,1.00,19,13,2.13,1.46,1.73,1.18
,,,Stallee,Rival,Surge,Electric Mayhem,Lunar,22.7,765,48,0.422,0.417,20,28,13888,7590,6298,28,29,49,89,31.5%,270.4,147.8,122.6,0.55,0.56,0.95,1.73,289.3,158.1,131.2,0.58,0.60,1.02,1.85,119,145,2.32,2.82,2.48,3.02
,,,Twoslot,Rival,Hammerheads,Shark Attack,Lunar,22.6,130,8,0.381,0.250,2,6,2413,1410,1003,6,4,9,16,37.5%,276.4,161.5,114.9,0.69,0.46,1.03,1.83,301.6,176.3,125.4,0.75,0.50,1.13,2.00,16,22,1.83,2.52,2.00,2.75
,,,Gidderrrs,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,21.8,612,41,0.500,0.537,22,19,11622,6210,5412,24,15,45,81,29.6%,282.8,151.1,131.7,0.58,0.37,1.10,1.97,283.5,151.5,132.0,0.59,0.37,1.10,1.98,86,86,2.09,2.09,2.10,2.10
,,,Omegablaze33,Rival,Raisin Racket,Snack Syndicate,Lunar,20.7,313,19,0.398,0.316,6,13,5852,3700,2152,16,6,27,45,35.6%,278.5,176.1,102.4,0.76,0.29,1.28,2.14,308.0,194.7,113.3,0.84,0.32,1.42,2.37,43,56,2.05,2.66,2.26,2.95
,,,Pooka2854,Rival,Phantoms,The Monster Mash,Lunar,19.9,892,56,0.382,0.393,22,34,16697,9350,7347,33,21,76,120,27.5%,278.8,156.1,122.7,0.55,0.35,1.27,2.00,298.2,167.0,131.2,0.59,0.38,1.36,2.14,107,147,1.79,2.45,1.91,2.63
,,,Primed,Rival,"Phantoms
Paladins","The Monster Mash
Dungeons And Double Taps",Lunar,19.8,481,29,0.489,0.448,13,16,8789,5000,3789,18,16,37,55,32.7%,272.1,154.8,117.3,0.56,0.50,1.15,1.70,303.1,172.4,130.7,0.62,0.55,1.28,1.90,68,70,2.11,2.17,2.34,2.41
,,,Parkkid,Rival,Wind,The Elements,Solar,19.7,766,51,0.489,0.471,24,27,14291,7590,6701,28,19,57,99,28.3%,277.9,147.6,130.3,0.54,0.37,1.11,1.92,280.2,148.8,131.4,0.55,0.37,1.12,1.94,104,107,2.02,2.08,2.04,2.10
,,,Mysty,Rival,"Chromium
Raisin Racket
Polar Bears","Metal
Snack Syndicate
The Bear Den",Lunar,19.5,550,38,0.412,0.395,15,23,9925,5200,4725,15,21,41,60,25.0%,268.8,140.8,127.9,0.41,0.57,1.11,1.62,261.2,136.8,124.3,0.39,0.55,1.08,1.58,84,105,2.27,2.84,2.21,2.76
,,,Its_Lost,Rival,Kinetic,Energy,Solar,18.6,67,5,0.411,0.400,2,3,1293,670,623,2,2,6,7,28.6%,287.4,148.9,138.5,0.44,0.44,1.33,1.56,258.6,134.0,124.6,0.40,0.40,1.20,1.40,7,9,1.56,2.00,1.40,1.80
,,,Tr1Ppn,Rival,Horus,Pantheon,Lunar,18.1,799,53,0.362,0.321,17,36,14677,7920,6757,30,21,58,97,30.9%,273.6,147.6,125.9,0.56,0.39,1.08,1.81,276.9,149.4,127.5,0.57,0.40,1.09,1.83,113,161,2.11,3.00,2.13,3.04
,,,Way2Luckee,Rival,Vikings,The Sovereign,Lunar,17.8,570,36,0.529,0.556,20,16,10275,5680,4595,24,12,38,78,30.8%,268.5,148.4,120.1,0.63,0.31,0.99,2.04,285.4,157.8,127.6,0.67,0.33,1.06,2.17,101,94,2.64,2.46,2.81,2.61
,,,Veoloux,Rival,"Scorpius
Snicker Doobles","The Nexus
The Bakery",Solar,15.8,139,10,0.317,0.400,4,6,2743,1410,1333,3,3,16,16,18.8%,293.9,151.1,142.8,0.32,0.32,1.71,1.71,274.3,141.0,133.3,0.30,0.30,1.60,1.60,13,22,1.39,2.36,1.30,2.20
,,,Bigchebbz,Rival,Dalmatians,Puppy Paradise,Solar,15.0,468,28,0.345,0.250,7,21,7792,4610,3182,16,16,33,56,28.6%,248.0,146.7,101.3,0.51,0.51,1.05,1.78,278.3,164.6,113.6,0.57,0.57,1.18,2.00,59,89,1.88,2.83,2.11,3.18
,,,Mauidestroya,Rival,Blizzards,Storm,Solar,14.7,38,3,0.595,0.667,2,1,660,350,310,1,1,3,5,20.0%,258.7,137.2,121.5,0.39,0.39,1.18,1.96,220.0,116.7,103.3,0.33,0.33,1.00,1.67,4,3,1.57,1.18,1.33,1.00
,,,Zoomjah,Rival,Horus,Pantheon,Lunar,12.8,332,22,0.269,0.182,4,18,6569,3310,3259,10,5,34,36,27.8%,294.7,148.5,146.2,0.45,0.22,1.53,1.61,298.6,150.5,148.1,0.45,0.23,1.55,1.64,37,70,1.66,3.14,1.68,3.18
,,,Arisedaft,Rival,"Chromium
Carrots","Metal
The Garden",Solar,8.8,176,13,0.268,0.231,3,10,3132,1600,1532,3,4,18,20,15.0%,265.0,135.4,129.6,0.25,0.34,1.52,1.69,240.9,123.1,117.8,0.23,0.31,1.38,1.54,17,33,1.44,2.79,1.31,2.54
,,,Koach,Rival,Scorpius,The Nexus,Solar,8.0,53,3,0.217,0.000,0,3,810,520,290,3,1,2,7,42.9%,227.6,146.1,81.5,0.84,0.28,0.56,1.97,270.0,173.3,96.7,1.00,0.33,0.67,2.33,7,15,1.97,4.22,2.33,5.00
,,,Consciousprophit,Rival,"Leshy
Wolf Spiders","The Forest
Eight Legged Freaks",Lunar,4.5,124,8,0.409,0.500,4,4,2064,1030,1034,3,1,10,18,16.7%,247.9,123.7,124.2,0.36,0.12,1.20,2.16,258.0,128.8,129.3,0.38,0.13,1.25,2.25,14,18,1.68,2.16,1.75,2.25
,,,Theairgerbil,Rival,Surge,Electric Mayhem,Lunar,4.1,106,7,0.244,0.143,1,6,1660,780,880,3,2,5,13,23.1%,233.2,109.6,123.6,0.42,0.28,0.70,1.83,237.1,111.4,125.7,0.43,0.29,0.71,1.86,13,26,1.83,3.65,1.86,3.71
,,,Free.,Rival,"Raisin Racket
Carrots
Scorpius
Phantoms","Snack Syndicate
The Garden
The Nexus
The Monster Mash",Solar,3.8,435,30,0.127,0.100,3,27,7798,3820,3978,14,4,35,47,29.8%,267.0,130.8,136.2,0.48,0.14,1.20,1.61,259.9,127.3,132.6,0.47,0.13,1.17,1.57,34,114,1.16,3.90,1.13,3.80
,,,Jebmond,Rival,Raisin Racket,Snack Syndicate,Lunar,2.7,193,12,0.284,0.167,2,10,3660,1770,1890,5,2,20,17,29.4%,282.4,136.6,145.8,0.39,0.15,1.54,1.31,305.0,147.5,157.5,0.42,0.17,1.67,1.42,17,32,1.31,2.47,1.42,2.67
,,,Whoviancat,Rival,Scorpius,The Nexus,Solar,1.9,529,38,0.222,0.237,9,29,8599,4340,4259,14,9,38,59,23.7%,242.1,122.2,119.9,0.39,0.25,1.07,1.66,226.3,114.2,112.1,0.37,0.24,1.00,1.55,52,116,1.46,3.27,1.37,3.05
,,,The_Wheelman_95,Rival,Kinetic,Energy,Solar,-56.5,13,1,0.154,0.000,0,1,66,10,56,0,0,0,1,0.0%,75.6,11.5,64.2,0.00,0.00,0.00,1.15,66.0,10.0,56.0,0.00,0.00,0.00,1.00,1,3,1.15,3.44,1.00,3.00
